fast,decision,failedcomp,decision_time,intime,round,gender,age,ed,pgg,mturk
1,0.75,0,9,1,1,1,21,l3,1,0
1,0.35,0,9,1,1,1,20,l3,1,0
1,1,1,9,1,1,1,22,l3,1,0
1,0,0,9,1,1,1,21,l3,1,0
0,0,0,9,0,1,1,23,l3,1,0
1,0.25,1,9,1,1,1,22,l3,1,0
1,0.5,0,9,1,1,0,20,l3,1,0
0,1,1,9,0,1,0,24,l3,1,1
1,0,0,9,1,1,0,32,l3,1,1
1,0.75,0,9,1,1,0,28,l3,1,1
1,0,0,9,1,1,0,31,l3,1,1
0,1,0,9,0,1,0,24,l3,1,1
1,1,0,9,1,1,0,43,l3,1,1
0,0,0,9,0,1,0,24,l3,1,1
1,0.75,1,9,1,1,1,35,l3,1,1
1,1,0,9,1,1,0,53,l3,1,1
0,1,1,9,0,1,1,68,l3,1,1
1,1,0,9,1,1,1,42,l3,1,1
0,0,0,9,0,1,1,60,l3,1,1
1,1,1,9,1,1,1,25,l3,1,1
1,1,1,9,1,1,0,24,l3,1,1
1,0.8,0,9,1,1,1,32,l3,1,1
1,0.5,0,9,1,1,1,24,l3,1,1
1,0.6,0,9,1,1,1,26,l3,1,1
1,0.75,0,9,1,1,1,30,l3,1,1
1,1,0,9,1,1,0,23,l3,1,1
1,0.85,0,9,1,1,0,22,l3,1,1
0,1,0,9,0,1,0,30,l3,1,1
1,1,0,9,1,1,1,27,l3,1,1
1,0,0,9,1,1,0,33,l3,1,1
1,0.2,0,9,1,1,0,24,l3,1,1
1,0.65,0,9,1,1,0,87,l3,1,1
1,0,0,9,1,1,1,60,l3,1,1
1,0.6,0,9,1,1,1,30,l3,1,1
1,0.05,0,9,1,1,0,40,l3,1,1
1,0.5,0,9,1,1,1,52,l3,1,1
1,1,0,9,1,1,1,63,l3,1,1
0,0,1,9,0,1,1,31,l3,1,1
1,0.25,0,9,1,1,1,29,l3,1,1
1,0,0,9,1,1,1,35,l3,1,1
1,0.5,1,9,1,1,1,47,l3,1,1
0,0.5,0,9,0,1,1,25,l3,1,1
1,1,1,9,1,1,0,24,l3,1,1
1,0.5,0,9,1,1,1,54,l3,1,1
0,0.35,1,9,0,1,0,43,l3,1,1
1,0.75,0,9,1,1,0,26,l3,1,1
0,0,0,9,0,1,1,28,l3,1,1
1,1,0,9,1,1,0,55,l3,1,1
1,1,0,9,1,1,0,22,l3,1,1
1,0.75,0,9,1,1,0,40,l3,1,1
1,0,0,9,1,1,0,24,l3,1,1
1,1,0,9,1,1,0,33,l3,1,1
1,0,0,9,1,1,0,23,l3,1,1
1,0.75,0,9,1,1,1,50,l3,1,1
1,0.25,0,9,1,1,1,22,l3,1,1
1,0.1,0,9,1,1,1,26,l3,1,1
1,1,0,9,1,1,0,34,l3,1,1
1,0.25,1,9,1,1,1,44,l3,1,1
1,0,0,9,1,1,0,27,l3,1,1
1,0.75,1,9.146,1,1,0,22,l3,0,1
1,1,0,9.203,1,1,0,41,l3,1,1
1,0.5,0,9.415,1,1,0,48,l3,1,1
1,1,0,9.462,1,1,1,23,l3,0,1
1,0,1,9.528,1,1,1,23,l3,0,1
0,0.5,1,9.625,1,1,0,28,l3,0,1
1,0,0,9.66,1,1,0,33,l3,0,1
0,0.5,0,9.75,0,1,0,29,l3,1,1
0,0,0,9.913,1,1,0,21,l3,0,1
1,0,0,9.936,1,1,1,57,l3,0,1
1,0.5,0,9.944,1,1,0,52,l3,1,1
0,0.5,1,10,0,1,0,23,l3,1,1
1,0.65,1,10,1,1,1,22,l3,1,1
1,0.5,1,10,1,1,0,26,l3,1,1
1,0.8,1,10,1,1,0,22,l3,1,1
1,0.95,0,10,1,1,0,29,l3,1,1
1,0.25,1,10,1,1,0,25,l3,1,1
1,0.6,1,10,1,1,1,25,l3,1,1
1,0.75,0,10,1,1,1,24,l3,1,1
1,0.5,0,10,1,1,0,37,l3,1,1
1,0.5,0,10,1,1,1,23,l3,1,1
1,1,0,10,1,1,1,22,l3,1,1
1,0,1,10,1,1,0,21,l3,0,1
0,1,0,10,0,1,0,29,l3,0,1
1,0,1,10,1,1,0,25,l3,0,1
1,1,0,10,1,1,1,23,l3,0,1
0,0,1,10,0,1,0,22,l3,1,0
0,0,0,10,0,1,1,24,l3,1,0
0,0,0,10,0,1,0,18,l3,1,0
0,0,0,10,0,1,1,21,l3,1,0
1,1,0,10,1,1,1,27,l3,1,0
1,0.25,0,10,1,1,0,21,l3,1,0
1,0.705,0,10,1,1,1,19,l3,1,0
1,1,1,10,1,1,0,21,l3,1,0
1,1,0,10,1,1,0,19,l3,1,0
1,0.65,1,10,1,1,1,22,l3,1,0
1,0.6,0,10,1,1,0,20,l3,1,0
1,0.55,0,10,1,1,1,21,l3,1,0
1,0.45,0,10,1,1,1,21,l3,1,0
1,0.75,0,10,1,1,1,19,l3,1,0
1,0.85,0,10,1,1,0,24,l3,1,1
1,1,1,10,1,1,1,35,l3,1,1
1,0.5,0,10,1,1,1,44,l3,1,1
0,0,0,10,0,1,0,24,l3,1,1
1,0.15,1,10,1,1,0,36,l3,1,1
1,1,0,10,1,1,0,22,l3,1,1
1,0.25,1,10,1,1,0,41,l3,1,1
1,1,0,10,1,1,1,43,l3,1,1
1,1,0,10,1,1,0,23,l3,1,1
1,0.8,0,10,1,1,1,40,l3,1,1
1,0.5,0,10,1,1,1,30,l3,1,1
1,1,0,10,1,1,0,28,l3,1,1
1,0.5,1,10,1,1,1,38,l3,1,1
1,0.25,1,10,1,1,1,25,l3,1,1
1,0.75,1,10,1,1,1,25,l3,1,1
1,1,0,10,1,1,1,29,l3,1,1
0,1,1,10,0,1,1,45,l3,1,1
1,1,1,10,1,1,1,52,l3,1,1
1,0.8,1,10,1,1,0,29,l3,1,1
1,1,1,10,1,1,0,22,l3,1,1
1,0,0,10,1,1,0,22,l3,1,1
1,0.5,0,10,1,1,1,32,l3,1,1
1,1,0,10,1,1,1,40,l3,1,1
1,1,0,10,1,1,0,30,l3,1,1
1,0.75,0,10,1,1,0,20,l3,1,1
0,0,0,10,0,1,1,51,l3,1,1
1,0.65,1,10,1,1,1,29,l3,1,1
1,0,0,10,1,1,0,42,l3,1,1
1,1,1,10,1,1,1,33,l3,1,1
1,0.25,1,10,1,1,0,30,l3,1,1
1,0.85,0,10,1,1,1,28,l3,1,1
1,0.5,0,10,1,1,1,43,l3,1,1
1,1,0,10,1,1,0,38,l3,1,1
1,1,1,10,1,1,1,58,l3,1,1
0,0.95,0,10,1,1,1,61,l3,1,1
1,1,0,10,1,1,0,23,l3,1,1
1,1,0,10,1,1,1,43,l3,1,1
1,0.05,0,10,1,1,1,25,l3,1,1
1,0,0,10,1,1,0,28,l3,1,1
1,1,0,10,1,1,1,60,l3,1,1
1,0.4,0,10,1,1,1,29,l3,1,1
1,0,0,10,1,1,0,31,l3,1,1
1,0.3,0,10,1,1,0,26,l3,1,1
1,0.25,0,10,1,1,1,21,l3,1,1
1,0.75,0,10,1,1,1,27,l3,1,1
1,1,1,10,1,1,1,24,l3,1,1
1,0.25,0,10,1,1,1,24,l3,1,1
1,0.4,0,10,1,1,0,59,l3,1,1
0,1,0,10,1,1,0,25,l3,1,1
1,0.25,0,10,1,1,1,22,l3,1,1
1,0,0,10.184,1,1,0,25,l3,0,1
1,0,0,10.197,1,1,0,21,l3,0,1
1,1,0,10.254,1,1,0,27,l3,1,1
1,0,0,10.278,1,1,0,30,l3,0,1
1,1,0,10.307,1,1,1,40,l3,0,1
0,0,0,10.411,1,1,0,29,l3,0,1
1,0.3,0,10.422,1,1,0,25,l3,0,0
1,0.2,0,10.437,1,1,0,41,l3,0,0
1,0.75,0,10.462,1,1,0,32,l3,0,1
0,1,0,10.552,1,1,0,23,l3,1,1
0,0.2,1,10.592,1,1,1,22,l3,0,0
1,1,0,10.639,1,1,0,35,l3,1,1
1,0.25,0,10.642,1,1,0,25,l3,0,1
0,1,1,10.687,1,1,0,32,l3,0,0
1,1,0,10.837,1,1,0,30,l3,0,1
0,0,1,10.854,1,1,1,23,l3,0,1
1,1,0,10.944,1,1,1,82,l3,0,1
0,1,0,10.956,1,1,0,25,l3,1,1
0,0.5,1,11,1,1,0,21,l3,1,1
1,0.65,1,11,0,1,0,24,l3,1,1
0,0.95,1,11,1,1,1,36,l3,1,1
1,0,0,11,0,1,1,22,l3,1,1
1,0,0,11,0,1,1,32,l3,1,1
0,0.05,1,11,1,1,0,23,l3,1,1
1,1,0,11,0,1,0,26,l3,1,1
1,1,0,11,0,1,0,27,l3,0,1
0,0,0,11,1,1,1,31,l3,0,1
1,1,1,11,0,1,0,21,l3,0,1
1,0,0,11,0,1,0,20,l3,1,0
0,1,1,11,1,1,1,23,l3,1,0
0,0,0,11,1,1,0,22,l3,1,0
1,0.25,0,11,0,1,0,21,l3,1,0
0,0,0,11,1,1,0,23,l3,1,0
1,0.5,0,11,0,1,1,21,l3,1,0
1,0,0,11,0,1,0,18,l3,1,0
1,0,1,11,0,1,0,21,l3,1,0
0,0.05,1,11,1,1,0,23,l3,1,0
1,0,0,11,0,1,1,22,l3,1,0
1,1,1,11,0,1,1,33,l3,1,1
1,1,1,11,0,1,1,27,l3,1,1
1,0.75,0,11,0,1,0,26,l3,1,1
1,1,1,11,0,1,0,29,l3,1,1
1,0.75,1,11,0,1,0,24,l3,1,1
0,1,0,11,1,1,1,32,l3,1,1
1,1,0,11,0,1,0,27,l3,1,1
1,0.05,1,11,0,1,0,30,l3,1,1
1,0.5,1,11,0,1,1,26,l3,1,1
0,1,0,11,1,1,1,40,l3,1,1
1,1,0,11,0,1,1,82,l3,1,1
1,0.55,1,11,0,1,1,29,l3,1,1
0,0,0,11,1,13,1,19,l3,1,0
0,0,0,11,1,4,0,19,l3,1,0
0,0.05,0,11,1,7,0,19,l3,1,0
0,0,0,11,1,10,0,19,l3,1,0
0,0,0,11,1,12,0,19,l3,1,0
0,0,0,11,1,13,0,19,l3,1,0
0,0,0,11,1,4,0,19,l3,1,0
1,0,0,11,0,1,0,23,l3,1,1
0,0.25,0,11,1,1,0,23,l3,1,1
1,0,0,11,0,1,0,21,l3,1,1
0,0,1,11,1,1,1,34,l3,1,1
0,0,1,11,1,1,0,28,l3,1,1
1,1,0,11,0,1,1,26,l3,1,1
1,0,0,11,0,1,0,25,l3,1,1
1,0.5,0,11,0,1,1,22,l3,1,1
0,0.5,0,11,1,1,1,22,l3,1,1
1,0.75,0,11,0,1,1,30,l3,1,1
1,0.6,0,11,0,1,0,25,l3,1,1
1,1,0,11,0,1,1,25,l3,1,1
1,0,0,11,0,1,1,40,l3,1,1
1,0,0,11,0,1,0,35,l3,1,1
1,0.75,1,11,0,1,1,23,l3,1,1
0,0.5,0,11,1,1,1,30,l3,1,1
1,1,0,11,0,1,0,32,l3,1,1
0,0.65,1,11,1,1,0,28,l3,1,1
0,0,1,11,1,1,0,37,l3,1,1
1,0.5,0,11,0,1,1,30,l3,1,1
0,0.75,1,11,1,1,1,29,l3,1,1
1,0.4,0,11,0,1,1,69,l3,1,1
1,0.75,0,11,0,1,0,24,l3,1,1
0,0.25,1,11,1,1,0,24,l3,1,1
1,1,1,11,0,1,0,24,l3,1,1
0,0,0,11,1,1,0,52,l3,1,1
1,1,0,11,0,1,0,26,l3,1,1
0,1,0,11.028,1,1,0,26,l3,0,1
0,0.75,0,11.052,1,1,1,25,l3,1,1
0,0.5,0,11.08,1,1,0,24,l3,1,1
0,0.5,0,11.132,1,1,0,31,l3,0,1
0,0,0,11.14,1,1,0,29,l3,1,1
0,0.2,0,11.195,1,1,0,39,l3,0,0
0,0.5,0,11.222,1,1,0,28,l3,1,1
0,0.5,0,11.222,1,1,0,28,l3,1,1
1,0.25,0,11.285,0,1,1,35,l3,1,1
1,1,0,11.288,0,1,1,24,l3,1,1
0,0.25,0,11.311,1,1,0,21,l3,1,1
0,0.5,1,11.349,1,1,1,26,l3,1,1
0,0,1,11.352,1,1,0,25,l3,0,0
0,0.5,1,11.359,1,1,0,25,l3,0,1
0,0,1,11.366,1,1,0,26,l3,0,1
0,1,0,11.377,1,1,0,26,l3,1,1
0,0.5,0,11.409,1,1,0,24,l3,1,1
0,0.25,0,11.41,1,1,0,37,l3,1,1
0,0.25,1,11.421,1,1,1,27,l3,1,1
0,1,0,11.431,1,1,0,29,l3,0,1
0,1,0,11.452,1,1,0,21,l3,1,1
0,1,0,11.48,1,1,0,51,l3,1,1
0,1,0,11.487,1,1,0,26,l3,0,1
0,1,0,11.493,1,1,0,23,l3,1,1
0,1,0,11.58,1,1,0,22,l3,1,1
0,0,1,11.586,1,1,1,61,l3,0,0
0,0.25,0,11.594,1,1,0,29,l3,1,1
0,0.5,1,11.61,1,1,1,33,l3,0,1
0,0.5,1,11.637,1,1,1,36,l3,0,1
0,1,0,11.671,1,1,1,28,l3,1,1
0,0.5,0,11.739,1,1,0,22,l3,1,1
1,1,0,11.801,0,1,0,32,l3,0,1
1,0,0,11.84,0,1,0,22,l3,0,1
1,0,0,11.843,0,1,0,24,l3,1,1
0,0.5,0,11.857,1,1,0,29,l3,1,1
0,1,0,11.861,1,1,1,22,l3,1,1
0,0,0,11.882,1,1,0,24,l3,1,1
0,1,0,11.884,1,1,1,21,l3,1,1
0,0,0,11.888,1,1,0,30,l3,1,1
1,0,0,11.921,0,1,0,24,l3,0,1
0,0,0,11.969,1,1,0,25,l3,1,1
0,0,0,11.972,1,1,1,61,l3,0,1
1,0.3,1,12,0,1,1,25,l3,1,1
1,0.4,1,12,0,1,0,21,l3,1,1
1,0.5,1,12,0,1,1,29,l3,1,1
1,1,1,12,0,1,0,23,l3,1,1
1,0.75,0,12,0,1,0,33,l3,1,1
1,1,1,12,0,1,0,30,l3,1,1
1,0.25,0,12,0,1,1,30,l3,1,1
0,0.1,0,12,1,1,1,38,l3,1,1
1,0.5,0,12,0,1,0,29,l3,1,1
0,0.5,0,12,1,1,1,23,l3,1,1
1,0.5,0,12,0,1,0,24,l3,1,1
0,0.425,1,12,1,1,0,22,l3,0,1
0,1,0,12,1,1,0,20,l3,0,1
0,1,0,12,1,1,0,25,l3,0,1
1,0.805,0,12,0,1,0,20,l3,1,0
1,0,1,12,0,1,1,28,l3,1,0
1,0.85,0,12,0,1,0,19,l3,1,0
0,0,1,12,1,1,1,22,l3,1,0
1,0.3,0,12,0,1,1,19,l3,1,0
1,0.5,0,12,0,1,0,20,l3,1,0
1,0.05,0,12,0,1,0,21,l3,1,0
1,0.15,0,12,0,1,0,20,l3,1,0
0,1,0,12,1,1,1,21,l3,1,0
1,0.85,1,12,0,1,1,18,l3,1,0
1,0.5,1,12,0,1,0,24,l3,1,1
1,1,1,12,0,1,0,31,l3,1,1
0,0.55,0,12,1,1,1,25,l3,1,1
1,0.75,0,12,0,1,0,24,l3,1,1
1,0.65,0,12,0,1,0,54,l3,1,1
1,0.5,0,12,0,1,1,21,l3,1,1
1,1,0,12,0,1,1,25,l3,1,1
0,0.95,0,12,1,1,1,46,l3,1,1
1,1,1,12,0,1,1,22,l3,1,1
1,1,0,12,0,1,1,51,l3,1,1
1,1,0,12,0,1,1,45,l3,1,1
1,1,1,12,0,1,1,30,l3,1,1
1,0.45,0,12,0,1,0,53,l3,1,1
0,0,0,12,1,6,1,22,l3,1,0
0,0.075,0,12,1,8,1,22,l3,1,0
0,0,0,12,1,8,1,20,l3,1,0
0,0,0,12,1,10,1,20,l3,1,0
0,0,0,12,1,11,1,20,l3,1,0
0,0,0,12,1,13,1,20,l3,1,0
0,0,0,12,1,2,1,21,l3,1,0
0,0,0,12,1,3,1,21,l3,1,0
0,0,0,12,1,6,1,21,l3,1,0
0,0,0,12,1,8,1,21,l3,1,0
0,0,0,12,1,9,1,21,l3,1,0
0,0,0,12,1,11,1,21,l3,1,0
0,0,0,12,1,12,1,21,l3,1,0
0,0,0,12,1,13,1,21,l3,1,0
0,0,0,12,1,15,1,21,l3,1,0
0,0,0,12,1,15,1,19,l3,1,0
0,0,0,12,1,5,1,19,l3,1,0
0,0,0,12,1,8,1,19,l3,1,0
0,0,0,12,1,11,1,19,l3,1,0
0,0,0,12,1,12,1,19,l3,1,0
0,0,0,12,1,15,1,19,l3,1,0
0,0,0,12,1,3,1,21,l3,1,0
0,0,0,12,1,5,0,18,l3,1,0
0,0,0,12,1,8,0,18,l3,1,0
0,0,0,12,1,4,0,21,l3,1,0
0,0,0,12,1,5,0,21,l3,1,0
0,0,0,12,1,8,0,21,l3,1,0
0,0,0,12,1,9,0,21,l3,1,0
0,0,0,12,1,10,0,21,l3,1,0
0,0,0,12,1,14,0,21,l3,1,0
0,0.25,0,12,1,9,1,23,l3,1,0
0,0,0,12,1,10,1,23,l3,1,0
0,0,0,12,1,14,1,23,l3,1,0
0,1,0,12,1,15,1,23,l3,1,0
0,0,0,12,1,2,1,19,l3,1,0
0,0.05,0,12,1,9,1,18,l3,1,0
0,0,0,12,1,6,1,19,l3,1,0
0,0,0,12,1,8,1,19,l3,1,0
0,0,0,12,1,11,1,19,l3,1,0
0,0,0,12,1,13,1,19,l3,1,0
0,0,0,12,1,14,1,19,l3,1,0
0,0,0,12,1,5,0,19,l3,1,0
0,0.025,0,12,1,6,0,19,l3,1,0
0,0.025,0,12,1,8,0,19,l3,1,0
0,0,0,12,1,9,0,19,l3,1,0
0,0,0,12,1,14,0,19,l3,1,0
0,0,0,12,1,15,0,19,l3,1,0
0,0.5,0,12,1,3,0,19,l3,1,0
0,0,0,12,1,3,1,22,l3,1,0
0,0,0,12,1,9,1,22,l3,1,0
0,0,0,12,1,11,1,22,l3,1,0
0,1,0,12,1,2,0,20,l3,1,0
0,1,0,12,1,3,0,20,l3,1,0
0,1,0,12,1,5,0,20,l3,1,0
0,0,0,12,1,6,0,20,l3,1,0
0,0,0,12,1,7,0,20,l3,1,0
0,0,0,12,1,11,0,20,l3,1,0
0,0,0,12,1,12,0,20,l3,1,0
0,0,0,12,1,13,0,20,l3,1,0
0,0,0,12,1,14,0,20,l3,1,0
0,0,0,12,1,8,1,18,l3,1,0
0,0,0,12,1,14,1,18,l3,1,0
0,0,0,12,1,15,1,18,l3,1,0
1,1,0,12,0,1,0,24,l3,1,1
1,0.2,0,12,0,1,0,31,l3,1,1
1,1,0,12,0,1,0,22,l3,1,1
0,0.75,0,12,1,1,0,52,l3,1,1
1,0,0,12,0,1,1,38,l3,1,1
0,0,0,12,1,1,1,34,l3,1,1
1,0,1,12,0,1,0,26,l3,1,1
1,0,1,12,0,1,0,24,l3,1,1
0,1,0,12,1,1,1,55,l3,1,1
0,1,0,12,1,1,0,20,l3,1,1
1,0.15,0,12,0,1,1,47,l3,1,1
1,0.1,1,12,0,1,0,58,l3,1,1
1,0.05,0,12,0,1,1,33,l3,1,1
1,0.5,0,12,0,1,0,22,l3,1,1
1,0.5,0,12,0,1,1,50,l3,1,1
1,0,0,12,0,1,0,28,l3,1,1
1,0,0,12,0,1,0,31,l3,1,1
0,0.5,0,12,1,1,1,51,l3,1,1
0,0.5,0,12,1,1,1,26,l3,1,1
1,0.7,0,12,0,1,0,64,l3,1,1
0,0.5,1,12.01,1,1,1,34,l3,1,1
0,0,0,12.011,1,1,0,25,l3,1,1
0,1,1,12.014,1,1,1,45,l3,0,1
1,0.5,0,12.117,0,1,1,40,l3,0,1
1,1,0,12.124,0,1,1,45,l3,1,1
0,1,0,12.13,1,1,0,26,l3,1,1
0,1,0,12.132,1,1,1,31,l3,1,1
0,1,1,12.181,1,1,1,28,l3,0,1
0,1,0,12.183,1,1,0,32,l3,0,1
1,0,0,12.187,0,1,0,32,l3,1,1
0,1,0,12.187,1,1,0,35,l3,1,1
0,1,0,12.268,1,1,0,24,l3,1,1
1,0.1,1,12.27,0,1,0,23,l3,0,0
0,1,0,12.292,1,1,0,29,l3,1,1
0,0.5,0,12.321,1,1,0,29,l3,1,1
1,0.25,1,12.356,0,1,0,22,l3,0,1
1,0.75,0,12.362,0,1,0,28,l3,1,1
0,1,1,12.424,1,1,1,25,l3,0,1
0,1,1,12.456,1,1,0,25,l3,1,1
0,1,0,12.541,1,1,0,23,l3,0,1
0,0.75,0,12.566,1,1,0,25,l3,0,1
0,1,1,12.585,1,1,1,28,l3,1,1
0,1,1,12.602,1,1,0,22,l3,0,0
0,1,0,12.603,1,1,0,31,l3,1,1
0,0.2,1,12.606,1,1,1,30,l3,0,0
0,0.75,0,12.634,1,1,1,25,l3,1,1
0,0.5,1,12.637,1,1,1,27,l3,0,1
0,0.75,0,12.696,1,1,0,37,l3,1,1
1,0.25,0,12.699,0,1,0,24,l3,0,1
1,1,0,12.707,0,1,1,72,l3,0,0
0,0.5,1,12.71,1,1,0,25,l3,1,1
0,0.5,1,12.756,1,1,1,30,l3,0,1
0,0.5,0,12.783,1,1,0,26,l3,1,1
0,1,0,12.817,1,1,0,24,l3,1,1
0,0,0,12.848,1,1,1,29,l3,1,1
0,1,1,12.879,1,1,0,21,l3,0,0
0,0.25,0,12.88,1,1,1,27,l3,1,1
0,0.5,0,12.909,1,1,0,29,l3,1,1
1,0.3,0,12.945,0,1,1,59,l3,0,0
1,1,1,12.978,0,1,1,29,l3,0,1
1,0,1,12.995,0,1,0,25,l3,0,0
0,0.2,1,13,1,1,0,20,l3,1,1
1,1,0,13,0,1,0,24,l3,1,1
0,1,1,13,1,1,0,28,l3,1,1
1,1,0,13,0,1,0,25,l3,1,1
1,1,0,13,0,1,1,35,l3,1,1
1,1,0,13,0,1,1,32,l3,1,1
1,0,0,13,0,1,0,23,l3,1,1
1,1,0,13,0,1,1,40,l3,1,1
0,1,0,13,1,1,1,24,l3,1,1
1,0,0,13,0,1,1,36,l3,1,1
1,0.225,0,13,0,1,1,35,l3,0,1
1,0,0,13,0,1,0,31,l3,0,1
1,1,0,13,0,1,1,56,l3,0,1
1,1,0,13,0,1,0,40,l3,0,1
1,1,0,13,0,1,1,28,l3,0,1
1,0.075,0,13,0,1,1,21,l3,1,0
1,0.5,1,13,0,1,1,19,l3,1,0
1,0.75,1,13,0,1,1,21,l3,1,0
0,0.75,1,13,1,1,1,18,l3,1,0
0,0,0,13,1,1,0,23,l3,1,0
0,0.25,1,13,1,1,0,21,l3,1,0
1,0.75,0,13,0,1,1,19,l3,1,0
0,0.05,0,13,1,1,1,21,l3,1,0
1,0.75,1,13,0,1,0,25,l3,1,1
1,0.5,0,13,0,1,1,31,l3,1,1
0,1,0,13,1,1,1,25,l3,1,1
1,0.25,1,13,0,1,0,51,l3,1,1
1,1,1,13,0,1,1,33,l3,1,1
0,0.5,1,13,1,1,1,36,l3,1,1
0,0.5,1,13,1,1,0,29,l3,1,1
0,0,1,13,1,1,0,37,l3,1,1
0,0,1,13,1,1,1,32,l3,1,1
0,0,0,13,1,4,1,22,l3,1,0
0,0,0,13,1,15,1,22,l3,1,0
0,0,0,13,1,3,1,20,l3,1,0
0,0,0,13,1,4,1,20,l3,1,0
0,0,0,13,1,5,1,20,l3,1,0
0,0,0,13,1,9,1,20,l3,1,0
0,0,0,13,1,12,1,20,l3,1,0
0,0,0,13,1,14,1,20,l3,1,0
0,0,0,13,1,15,1,20,l3,1,0
0,0,0,13,1,4,1,21,l3,1,0
0,0,0,13,1,5,1,21,l3,1,0
0,0,0,13,1,7,1,21,l3,1,0
0,0,0,13,1,10,1,21,l3,1,0
0,0,0,13,1,14,1,21,l3,1,0
0,0,0,13,1,5,1,19,l3,1,0
0,0,0,13,1,9,1,19,l3,1,0
0,0,0,13,1,10,1,19,l3,1,0
0,0,0,13,1,11,1,19,l3,1,0
0,0,0,13,1,12,1,19,l3,1,0
0,0,0,13,1,13,1,19,l3,1,0
0,1,0,13,1,2,1,19,l3,1,0
0,1,0,13,1,3,1,19,l3,1,0
0,1,0,13,1,4,1,19,l3,1,0
0,0,0,13,1,7,1,19,l3,1,0
0,0,0,13,1,9,1,19,l3,1,0
0,0,0,13,1,10,1,19,l3,1,0
0,0,0,13,1,14,1,19,l3,1,0
0,0,0,13,1,2,1,21,l3,1,0
0,0,0,13,1,8,1,21,l3,1,0
0,0,0,13,1,10,1,21,l3,1,0
0,0,0,13,1,11,1,21,l3,1,0
0,0,0,13,1,12,1,21,l3,1,0
0,0,0,13,1,13,1,21,l3,1,0
0,0,0,13,1,14,1,21,l3,1,0
0,0,0,13,1,2,0,18,l3,1,0
0,0,0,13,1,3,0,18,l3,1,0
0,0,0,13,1,6,0,18,l3,1,0
0,0,0,13,1,7,0,18,l3,1,0
0,0,0,13,1,9,0,18,l3,1,0
0,0,0,13,1,11,0,18,l3,1,0
0,0,0,13,1,15,0,18,l3,1,0
0,0.625,0,13,1,2,0,21,l3,1,0
0,0,0,13,1,7,0,21,l3,1,0
0,0,0,13,1,12,0,21,l3,1,0
0,0,0,13,1,13,0,21,l3,1,0
0,0,0,13,1,15,0,21,l3,1,0
0,0.5,0,13,1,6,1,23,l3,1,0
0,0,0,13,1,7,1,23,l3,1,0
0,0.25,0,13,1,8,1,23,l3,1,0
0,0,0,13,1,12,1,23,l3,1,0
0,0,0,13,1,4,1,19,l3,1,0
0,0.025,0,13,1,6,1,19,l3,1,0
0,0,0,13,1,7,1,19,l3,1,0
0,0,0,13,1,9,1,19,l3,1,0
0,0,0,13,1,12,1,19,l3,1,0
0,0,0,13,1,13,1,19,l3,1,0
0,0,0,13,1,14,1,19,l3,1,0
0,0,0,13,1,15,1,19,l3,1,0
0,0,0,13,1,3,1,19,l3,1,0
0,0,0,13,1,4,1,19,l3,1,0
0,0,0,13,1,5,1,19,l3,1,0
0,0,0,13,1,8,1,19,l3,1,0
0,0,0,13,1,10,1,19,l3,1,0
0,0,0,13,1,11,1,19,l3,1,0
0,0,0,13,1,12,1,19,l3,1,0
0,0,0,13,1,13,1,19,l3,1,0
0,0,0,13,1,14,1,19,l3,1,0
0,0,0,13,1,3,1,18,l3,1,0
0,0,0,13,1,6,1,18,l3,1,0
0,0.05,0,13,1,10,1,18,l3,1,0
0,0.05,0,13,1,11,1,18,l3,1,0
0,0,0,13,1,12,1,18,l3,1,0
0,0,0,13,1,7,1,21,l3,1,0
0,0.2,0,13,1,8,1,21,l3,1,0
0,0.225,0,13,1,9,1,21,l3,1,0
0,0,0,13,1,10,1,21,l3,1,0
0,0.1,0,13,1,15,1,21,l3,1,0
0,0.5,0,13,1,5,1,19,l3,1,0
0,0.25,0,13,1,7,1,19,l3,1,0
0,0.5,0,13,1,9,1,19,l3,1,0
0,0,0,13,1,3,0,19,l3,1,0
0,0,0,13,1,11,0,19,l3,1,0
0,0.5,0,13,1,2,0,19,l3,1,0
0,1,0,13,1,8,0,19,l3,1,0
0,0,0,13,1,12,0,19,l3,1,0
0,0,0,13,1,4,1,22,l3,1,0
0,0,0,13,1,6,1,22,l3,1,0
0,0,0,13,1,7,1,22,l3,1,0
0,0,0,13,1,8,1,22,l3,1,0
0,0,0,13,1,10,1,22,l3,1,0
0,0,0,13,1,12,1,22,l3,1,0
0,0,0,13,1,13,1,22,l3,1,0
0,0,0,13,1,14,1,22,l3,1,0
0,0,0,13,1,15,1,22,l3,1,0
0,1,0,13,1,4,0,20,l3,1,0
0,0,0,13,1,8,0,20,l3,1,0
0,0,0,13,1,9,0,20,l3,1,0
0,0,0,13,1,3,1,18,l3,1,0
0,0,0,13,1,13,1,18,l3,1,0
1,1,1,13,0,1,0,37,l3,1,1
1,0.75,0,13,0,1,0,33,l3,1,1
1,1,0,13,0,1,0,27,l3,1,1
1,0.5,0,13,0,1,0,45,l3,1,1
1,0,1,13,0,1,1,29,l3,1,1
1,1,0,13,0,1,0,26,l3,1,1
1,0,1,13,0,1,0,31,l3,1,1
1,0,0,13,0,1,1,30,l3,1,1
1,0.75,0,13,0,1,0,26,l3,1,1
0,1,0,13,1,1,1,34,l3,1,1
0,1,0,13,1,1,0,23,l3,1,1
